id,nh_text
41277651,"<hight50> Wicker Park 2 bedroom-HOT LOCATION- Division Street-Pet Friendly!

 READY SEPTEMBER 1ST! NO SOONER OR LATER. A wonderful Wicker Park apartment that is situated in a small, private, and intimate building. -BRAND NEW Central A/C & Heating system -Dishwasher -Hardwood Floors -Private Entrance -Gated Yard -Laundry in Building -CTA Blue Line- 3 Blocks Away -Small dogs & Cats OK LOCATION! LOCATION! LOCATION! This property is nestled in one of the best pockets of Wicker Park! Blue Line stop is only 3 blocks away. Kennedy/I90 expressway is only 5 minutes away. The Division/Wicker Park Entertainment District is outside your door! 4 blocks from the Milwaukee Entertainment District! Amazing location with a brand new Target, Parlor Pizza, Philz Coffee,  located on the corner! Tons of bars, restaurants, shopping, and nightlife! Walk anywhere! This TOP FLOOR, two bed, one bath unit has high ceilings and plenty of windows that let in an amazing amount of natural sunlight. Spacious open living room with hardwood floors and ceiling fans throughout. Large eat-in updated kitchen with newer cabinets, dishwasher and built-in Microwave. Private front entrance that features a perfect mud room in the winter time and a great foyer in the summertime. Both bedrooms fit queen mattresses and have great closet space. Fantastic shared outdoor space that includes a gated backyard that is perfect for grilling and entertaining. Laundry in building. Easy street permit parking.  We are a non-smoking building and pet friendly."
33789733,"<hight50> Sea View LARGE 2 bedroom 1 bath, 1 parking

 RENOVATION JUST COMPLETED!!!  New paint, NEW VINYL LAMINATE FLOORING!  LOOKS GREAT! Thanks for  inquiring about our unit in the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sea View"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".  Sea View is located at the top of Makiki at 1002 A Prospect St.  It is a small condo complex, but has its own resident manager.  It is clean and well managed.  This is on the 2nd floor of this 2 story walk up from the parking lot.  There are 2 guest stalls at the very end of the parking lot.  Washer/dryer facilities on each floor. * Large 2 bedroom, 1 bath with 1 assigned open parking.  The unit is 677 sf of living area PLUS  109 sf lanai, which gives you a fantastic view of Honolulu! * Great location: on the slopes of Makiki but cool, quiet and breezy! * City/Ocean views. Rent is $1650 including water. If you're interested in applying please submit: 1) Your Name 2) Phone Number 3) When you are looking to move in by/When your lease is up 4) Your availability to see the unit There is a non refundable processing fee of $20 (cash only) per applicant.  Applicants must be gainfully employed making three times the rental amount.  Section 8 is not accepted however qualified LOCAL cosigners may be accepted.  NO pets are allowed."
83363753,"<hight50> 2 bed/2 Bath-Large Bright Unit, Pool, Parking Avail & Laundry On-Site


2 bed/2 Bath-Large Bright Unit, Pool, Parking Avail & Laundry On-Site
JeremyUresse | Los Angeles  |
show contact info
 click to show contact info
712 N Kings Rd Apt 201, Los Angeles,CA90069-5468
$2,895.00 / Month
- Description:
Welcome home! 712 N Kings Road is a remarkable and unique building located in the coveted Melrose Place neighborhood adjacent to West Hollywood. Units are abnormally oversized and the location is unbeatable.
Ask about our move-in specials!!!
This is not a typical apartment; this top floor unit has incredible views and was built to condo specs. Great open concept living room with dining area. All appliances included, even a Dishwasher! Plenty of storage space and master walk-in closet. Private outdoor balcony/patio perfect for a grill (5 pounds gas not charcoal), plants, and sitting area. Beautiful hard surface flooring/wood, Central air and heat. Lots of natural light. Freshly painted. One small dog per unit up to 25 lbs. Laundry facilities on-site. Landlord covers trash and the gardener. Smoke-free. Cable-ready.
One parking space available for $100 per month, Tandem space available for $150 per month.
Inquire about leasing specials for excellent credit individuals
Shown by appointment only. Call or email Jeremy for more information or requests.
APARTMENT AMENITIES:
- Central Air Conditioning/Heat
- Oven/Stove/Fridge and Dishwasher
- Garbage Disposal
- Microwave
- Private Balcony
- Hardwood Floors
- Master Walk-In Closet
- Living Room with Separate Dining Area and Dry Bar
- TV Ready / Electric and HDMI Wall Feeds Ready
COMMUNITY AMENITIES:
- Elevator
- Controlled Access Building
- Close to Public Transportation
- Covered, Secure, Reserved Parking Space
- Easy Access to Shopping
- 24-Hour Emergency Maintenance
- Laundry Facilities
- Trash Chute
- Swimming Pool, Dry Sauna and Recreational Room
LOCATION BENEFITS:
- One Block from Melrose Place Shopping and Dining
- Nearby Schools and Parks.
- Close to West Hollywood, Beverly Hills and Beverly Grove
- Walking Distance to Cedar-Sinai Medical Campus
LEASE TERMS:
- 12 months.
PET POLICY:
- One dog per unit, up to 25 lbs at maturity.
- Dogs welcome on a case by case basis with an additional $1000 deposit. Email for Details and Restrictions.
- Details:
Type:
Apartment
Bedrooms:
2
Pets:
Yes
Total Area:
1450 Sq Ft
Bathrooms:
2.0
Smoking:
No
Number of Floors:
1
- Terms:
Deposit:
$2,895.00
Min. Lease:
12 Months
Available:
03/23/2021
Other Charges:
- Unit Amenities:
Dishwasher
Refrigerator
Garbage Disposal
Balcony
Stove
Microwave
Private Patio
Pets Allowed
Elevator
Views
Central Air Conditioning
Cable-ready
- Building Amenities:
Dishwasher
Stove
Pets Allowed
Cable-ready
Pets Allowed
Views
Central Air Conditioning
Cable-ready
Balcony
Refrigerator
Garbage Disposal
Views
Balcony
Assigned Covered Parking
High Ceilings
Ceiling Fans
Microwave
Elevator
Trash Chute
Assigned Secured Parking - Limited Spaces
Elevator
JeremyUresse
show contact info
 click to show contact info"
36311412,"<hight50> Great building right in Central Sq

 Quality 1BR in Great Location with Heat Included & Laundry Available: June 01, 2019 Fee: 1/2 Fee Reference: #174845 Great building right in Central Sq and close to everything. Well maintained and managed, with classic charm retained and in good condition. Solid value for great space near the redline. Heat & hot water included in the rent and laundry on site. Available Sept 1st. (Reference #174845) Sam Grieve show contact info  click to show contact info Please mention reference #174845 HUD: Equal Housing Opportunity                                                       ** Availability, Fee and Monthly Rent are subject to change.  Please call to verify details."
33493237,"<hight50> Charming Condo - New Floors!

 Great Location! Beacon Hill is a mile away from downtown Seattle and under 2 miles from the Stadiums (Seahawks/Sounders/Mariners) and Capitol Hill. This 2 bed, 1 bath unit is updated and ready to move in! Granite countertops, SS appliances, laminate hardwood floors throughout (just installed and not shown in pictures), a walk-in closet and wood fireplace in the living room. Private view of greenbelt with peek-a-boo views of DT Seattle. Washer/Dryer in unit comes with one parking spots in the garage, outdoor pool, and pet-friendly. One of the best locations for easy access to freeways, stadiums, restaurants and much more!"
41689471,"<hight50> Rceently renovated - 2 Br/ 1 Ba + 2 Parkings in Condo Building

 Recently renovated 2 Bedroom/ 1 Bath condo unit with 2 basement tandem parking spots. Long balcony which runs the length of the unit. Laundry available on each floor within the building. Safe gated building with keyed entry. Excellent location near 10 Fwy/ 405 Fwy and walking distance to grocery shops/ restaurants and shopping. Culver City Farmers market and major restaurants/ movie theater is literally a 5 min walk. Close enough for UCLA students and those working or wanting a place close to Culver City area, yet close enough to Beverly Hills and Hollywood. Very convenient location, see it to believe it! Unit was recently updated with granite kitchen counter tops, new wood flooring, curtains, fresh paint and updated appliances (see pictures). Sorry no pets! Serious inquires only! Unit will shown by appointment only."
36592231,"<hight50> OPEN UNIT THURS 3/21 (1-3pm) & FRI 3/22 (1-4pm).

 Great location, 2 bedrooms/2 bathrooms, freshly painted and some minor renovations done, off street parking, large fenced yard, all appliances included washer and dryer."
40879340,"<hight50> FULLY REMODELED 2 BED. Incredible Location, Heat Included, Laundry, M

 DESCRIPTION: Modern and large 2 bedroom unit featuring over 800 square feet of living space! This is a beautiful well kept property in a gorgeous country setting.  Apartment availability is very rare at this property. LOCATION: The property is located just off of Farnum Pike (Route 104) with easy access to Route 295 North & South. FEATURES / AMENITIES: Modern Kitchen and Bathroom, New AC Unit, Laundry Room with Coin-Op Washer & Dryer, Beautiful Fenced Yard and Ample Off-Street Parking for Residents and Visitors. HEAT & HOT WATER INCLUDED IN RENT. Call show contact info  click to show contact info for more information or to view apartment. *** NO PETS***"
38842663,"<hight50> 9/1 Coolidge Corner, Bring Dog, Newly Renovated, Deck, Heat/hw

 September 1st.............. bring your great dog with you!!! All hardwood flooring throughout and such an incredible, bright atmosphere with so much natural sunlight.  Huge, long open living room with so much space.  Great back deck, fits table and chairs.  Very pretty kitchen with dishwasher/disposal,  granite and stainless steel, built in microwave.  Has space for wine bar or supplemental cooking/cutting table.   Both bedrooms fit queen beds, dresser and desk.  Both rooms have ceiling fans and great closet space.  Extra coat closet/storage upon entry.  Immaculate modernbathroom.  Heat and hot water are included.   Laundry is downstairs.  Green line C train is half a block away, literally.  Two dog parks across the street!  Off street parking available...............1/2 fee.....call show contact info  click to show contact info"
32921384,"<hight50> Spacious Triplex in Laurelhurst!

 Spacious Triplex in Laurelhurst! http://www.seattlerentals.com/20018 4250 NE 50th ST Seattle, WA 98105 show contact info Neighborhood: Laurelhurst/Windemere Type of Unit: 2 bedrooms, 1 bathroom (Duplex / Multiplex) Date Available: Now Rent: $1815 per month Conveniently located in NE Seattle, the Laurelhurst neighborhood is a choice community to live for those working in Seattle and surrounding areas. You'll have quick and easy access to the 520/I5, University Village, Magnuson Park, University of Washington, Wallingford, Eastlake and Montlake. With grocery stores, restaurants, coffee shops and more close by, you can eat, shop, and play all in one location!With a spacious living room and large windows that allow in tons  of natural light, this triplex has it all! You'll have access to the patio from the living room for easy enjoyment, and there is a separate dining room off the kitchen, making entertaining a breeze! The oversized bedrooms offer beautiful, hardwood floors and the carpet in the home is new. Washer/dryer located on-site. Water, sewer and garbage is included. This home is ready for you to move in!  Screening and application criteria can be found at www.seattlerentalgroup.com/application. Please call Brenden with Seattle Rental Group at show contact info to schedule an appointment today! Amenities: Near Bus Line High-Speed Internet Available On-Site Laundry Facilities Balcony / Patio / Deck Dishwasher Garbage Disposal Hardwood Floors Carpet Storage Air Conditioning"
